date,line_id,brand,model_name,inspector_id,defect_type,severity,action,detection_point,inspection_time_seconds,photo_taken
2025-06-04,L3,Nike,Air Max Flyknit Upper,INS_03,boja odstupa,major,rework,final,48,True
2026-02-23,L6,Decathlon,Kiprun Carbon Plate,INS_03,logo pozicija,minor,rework,final,57,True
2025-04-09,L4,Crocs,Classic Clog Strap Assembly,INS_04,materijal oštećen,minor,pass,final,47,True
2025-11-10,L1,Nike,ZoomX Carbon Plate Insert,INS_04,đon delaminacija,critical,scrap,final,29,False
2026-01-15,L6,Nike,ZoomX Carbon Plate Insert,INS_14,logo pozicija,minor,rework,final,38,False
2025-10-17,L7,Decathlon,Kalenji Trail Sole Unit,INS_01,3D knit greška,critical,scrap,final,64,True
2025-07-01,L2,Nike,Dunk Low Textile Upper,INS_02,šav neravnomjeran,minor,pass,inline,62,True
2025-11-26,L3,Nike,Dunk Low Textile Upper,INS_04,boja odstupa,minor,pass,final,65,True
2025-04-17,L8,Nike,Air Max Flyknit Upper,INS_01,ljepilo vidljivo,minor,scrap,incoming,44,True
2025-07-03,L6,Decathlon,Kalenji Trail Sole Unit,INS_04,šav neravnomjeran,minor,scrap,final,50,True
2025-09-29,L4,Decathlon,Quechua Hiking Upper,INS_06,materijal oštećen,critical,scrap,final,47,False
2025-07-30,L1,Nike,ZoomX Carbon Plate Insert,INS_10,šav neravnomjeran,minor,rework,inline,50,True
2025-06-30,L1,Crocs,Bayaband Slide Upper,INS_14,materijal oštećen,major,rework,inline,61,True
2025-05-21,L6,Nike,ZoomX Carbon Plate Insert,INS_10,ljepilo vidljivo,major,scrap,final,66,False
2025-08-19,L7,Decathlon,Kiprun Carbon Plate,INS_01,ljepilo vidljivo,minor,pass,final,38,False
2025-03-03,L6,Decathlon,Kalenji Trail Sole Unit,INS_01,dimenzija van tolerancije,major,rework,incoming,41,False
2025-12-16,L2,Nike,Dunk Low Textile Upper,INS_03,šav neravnomjeran,minor,pass,final,60,True
2025-03-27,L3,Nike,Dunk Low Textile Upper,INS_05,đon delaminacija,critical,scrap,final,46,False
2025-05-28,L5,Crocs,Classic Clog Strap Assembly,INS_15,šav neravnomjeran,minor,pass,inline,36,False
2025-03-17,L1,Nike,Vaporfly Engineered Mesh,INS_08,šav neravnomjeran,major,scrap,final,52,False
2025-03-25,L5,Crocs,LiteRide Insole Unit,INS_12,boja odstupa,minor,pass,incoming,55,True
2025-09-18,L3,Nike,Vaporfly Engineered Mesh,INS_13,šav neravnomjeran,critical,scrap,final,51,True
2025-04-23,L1,Nike,Vaporfly Engineered Mesh,INS_15,šav neravnomjeran,minor,rework,final,56,True
2025-08-22,L8,Nike,Dunk Low Textile Upper,INS_05,dimenzija van tolerancije,major,scrap,final,33,True
2025-09-11,L2,Nike,Dunk Low Textile Upper,INS_11,3D knit greška,major,rework,inline,45,False
2025-11-28,L3,Nike,ZoomX Carbon Plate Insert,INS_10,3D knit greška,critical,scrap,final,34,True
2025-04-07,L2,Nike,ZoomX Carbon Plate Insert,INS_06,ljepilo vidljivo,critical,scrap,inline,47,True
2025-11-12,L2,Nike,Pegasus 3D Knit Collar,INS_06,šav neravnomjeran,minor,rework,final,36,False
2025-05-20,L5,Decathlon,Kiprun Carbon Plate,INS_10,ljepilo vidljivo,minor,rework,inline,54,True
2025-10-17,L1,Nike,Dunk Low Textile Upper,INS_02,dimenzija van tolerancije,critical,rework,inline,41,False
2025-07-25,L6,Decathlon,Kalenji Trail Sole Unit,INS_01,boja odstupa,minor,rework,incoming,50,False
2025-04-30,L4,Crocs,Classic Clog Strap Assembly,INS_11,đon delaminacija,critical,scrap,final,30,True
2025-11-10,L1,Nike,ZoomX Carbon Plate Insert,INS_07,dimenzija van tolerancije,minor,scrap,final,59,False
2026-02-18,L6,Decathlon,Kalenji Trail Sole Unit,INS_02,dimenzija van tolerancije,major,scrap,inline,19,True
2025-04-24,L5,Decathlon,Kalenji Trail Sole Unit,INS_11,3D knit greška,major,rework,final,49,True
2025-05-20,L5,Crocs,Classic Clog Strap Assembly,INS_10,logo pozicija,major,rework,incoming,40,False
2025-09-12,L1,Nike,Dunk Low Textile Upper,INS_15,ljepilo vidljivo,minor,pass,inline,62,True
2026-01-02,L7,Nike,Dunk Low Textile Upper,INS_03,dimenzija van tolerancije,critical,rework,inline,42,True
2025-11-27,L5,Crocs,LiteRide Insole Unit,INS_04,šav neravnomjeran,major,rework,final,30,True
2025-05-22,L4,Crocs,Bayaband Slide Upper,INS_08,boja odstupa,major,pass,inline,35,True
2026-02-11,L4,Crocs,Classic Clog Strap Assembly,INS_13,đon delaminacija,critical,scrap,inline,47,True
2025-04-09,L2,Nike,ZoomX Carbon Plate Insert,INS_01,dimenzija van tolerancije,minor,pass,final,26,True
2025-05-13,L3,Nike,Pegasus 3D Knit Collar,INS_14,dimenzija van tolerancije,major,scrap,inline,45,True
2026-01-09,L6,Decathlon,Quechua Hiking Upper,INS_10,boja odstupa,major,rework,final,76,True
2025-09-02,L2,Nike,Air Max Flyknit Upper,INS_08,materijal oštećen,critical,scrap,final,50,True
2025-04-21,L5,Decathlon,Kiprun Carbon Plate,INS_11,šav neravnomjeran,critical,scrap,inline,49,False
2025-06-04,L7,Crocs,LiteRide Insole Unit,INS_02,3D knit greška,major,scrap,final,56,False
2025-09-22,L3,Nike,Vaporfly Engineered Mesh,INS_01,dimenzija van tolerancije,minor,rework,inline,43,False
2025-05-06,L8,Crocs,Classic Clog Strap Assembly,INS_11,dimenzija van tolerancije,minor,rework,final,27,True
2025-10-27,L2,Crocs,Bayaband Slide Upper,INS_03,boja odstupa,minor,rework,inline,50,False
2026-01-20,L5,Decathlon,Kiprun Carbon Plate,INS_12,đon delaminacija,major,scrap,final,50,True
2025-05-23,L2,Decathlon,Kalenji Trail Sole Unit,INS_11,đon delaminacija,critical,scrap,customer_return,47,True
2025-06-13,L3,Nike,Dunk Low Textile Upper,INS_14,ljepilo vidljivo,minor,pass,final,60,True
2025-08-20,L7,Decathlon,Kiprun Carbon Plate,INS_13,boja odstupa,major,rework,inline,44,True
2026-02-02,L3,Nike,ZoomX Carbon Plate Insert,INS_11,šav neravnomjeran,minor,pass,final,26,True
2026-01-19,L1,Nike,Dunk Low Textile Upper,INS_14,šav neravnomjeran,major,rework,final,44,False
2025-12-29,L8,Decathlon,Kiprun Carbon Plate,INS_08,logo pozicija,minor,pass,final,40,False
2026-02-04,L1,Nike,Air Max Flyknit Upper,INS_03,ljepilo vidljivo,major,pass,incoming,50,True
2025-03-17,L5,Crocs,Classic Clog Strap Assembly,INS_13,boja odstupa,minor,pass,inline,43,True
2025-06-19,L5,Crocs,Bayaband Slide Upper,INS_05,ljepilo vidljivo,minor,rework,customer_return,39,True
2025-07-25,L2,Nike,Vaporfly Engineered Mesh,INS_01,boja odstupa,major,pass,customer_return,35,False
2026-01-29,L5,Crocs,Bayaband Slide Upper,INS_10,materijal oštećen,minor,rework,final,36,False
2026-02-12,L7,Decathlon,Kalenji Trail Sole Unit,INS_12,ljepilo vidljivo,minor,pass,final,38,True
2025-05-08,L2,Nike,Pegasus 3D Knit Collar,INS_11,boja odstupa,major,rework,final,40,False
2025-04-18,L1,Nike,Vaporfly Engineered Mesh,INS_04,šav neravnomjeran,minor,rework,final,30,False
2025-03-28,L1,Nike,Pegasus 3D Knit Collar,INS_12,dimenzija van tolerancije,major,rework,final,46,False
2025-11-14,L2,Nike,Dunk Low Textile Upper,INS_10,ljepilo vidljivo,minor,pass,inline,53,True
2025-09-02,L2,Nike,Air Max Flyknit Upper,INS_07,dimenzija van tolerancije,major,rework,inline,50,False
2026-02-12,L3,Nike,Dunk Low Textile Upper,INS_14,3D knit greška,major,pass,final,42,True
2025-05-21,L2,Nike,Air Max Flyknit Upper,INS_11,materijal oštećen,minor,pass,final,33,True
2025-05-06,L5,Crocs,LiteRide Insole Unit,INS_12,3D knit greška,major,rework,final,45,True
2025-05-19,L2,Nike,Pegasus 3D Knit Collar,INS_14,šav neravnomjeran,critical,scrap,inline,32,True
2025-05-08,L5,Decathlon,Quechua Hiking Upper,INS_14,boja odstupa,minor,pass,inline,39,True
2025-04-21,L8,Decathlon,Kiprun Carbon Plate,INS_05,materijal oštećen,major,rework,inline,56,True
2025-09-22,L7,Decathlon,Kalenji Trail Sole Unit,INS_03,šav neravnomjeran,major,rework,customer_return,31,True
2025-04-15,L5,Crocs,LiteRide Insole Unit,INS_07,materijal oštećen,major,rework,incoming,44,True
2026-02-17,L5,Crocs,Bayaband Slide Upper,INS_04,boja odstupa,major,scrap,incoming,49,True
2025-06-19,L8,Crocs,LiteRide Insole Unit,INS_13,3D knit greška,major,rework,final,42,False
2025-09-04,L7,Decathlon,Kiprun Carbon Plate,INS_02,dimenzija van tolerancije,major,scrap,inline,52,True
2025-06-09,L4,Crocs,Bayaband Slide Upper,INS_14,šav neravnomjeran,minor,pass,incoming,59,False
2025-04-25,L7,Crocs,Classic Clog Strap Assembly,INS_09,logo pozicija,minor,pass,inline,55,True
2025-03-26,L1,Nike,Dunk Low Textile Upper,INS_15,šav neravnomjeran,major,scrap,inline,53,False
2025-04-22,L2,Nike,Vaporfly Engineered Mesh,INS_07,boja odstupa,minor,scrap,final,39,False
2025-03-06,L3,Nike,Pegasus 3D Knit Collar,INS_02,materijal oštećen,minor,rework,final,36,True
2025-10-06,L4,Crocs,Bayaband Slide Upper,INS_04,šav neravnomjeran,major,scrap,inline,35,False
2025-11-27,L8,Nike,Pegasus 3D Knit Collar,INS_14,dimenzija van tolerancije,critical,scrap,inline,61,True
2025-11-25,L1,Nike,ZoomX Carbon Plate Insert,INS_15,boja odstupa,minor,pass,final,45,False
2025-03-31,L5,Crocs,LiteRide Insole Unit,INS_14,ljepilo vidljivo,minor,pass,final,56,True
2025-05-16,L3,Nike,Pegasus 3D Knit Collar,INS_06,boja odstupa,major,rework,final,46,False
2025-10-06,L1,Nike,Pegasus 3D Knit Collar,INS_09,šav neravnomjeran,minor,pass,incoming,47,True
2025-10-13,L3,Nike,Pegasus 3D Knit Collar,INS_07,ljepilo vidljivo,minor,pass,final,40,False
2025-09-15,L2,Nike,Air Max Flyknit Upper,INS_15,đon delaminacija,critical,scrap,final,44,True
2026-02-10,L6,Nike,Dunk Low Textile Upper,INS_07,ljepilo vidljivo,critical,rework,final,54,True
2025-12-02,L5,Nike,ZoomX Carbon Plate Insert,INS_05,ljepilo vidljivo,major,rework,incoming,20,True
2025-10-10,L1,Nike,ZoomX Carbon Plate Insert,INS_08,ljepilo vidljivo,major,rework,final,51,True
2025-05-28,L7,Nike,Vaporfly Engineered Mesh,INS_08,3D knit greška,minor,rework,inline,53,True
2025-03-04,L2,Nike,Pegasus 3D Knit Collar,INS_15,3D knit greška,minor,pass,final,46,True
2026-01-29,L2,Nike,Air Max Flyknit Upper,INS_10,ljepilo vidljivo,major,rework,inline,17,True
2026-01-29,L8,Nike,ZoomX Carbon Plate Insert,INS_04,dimenzija van tolerancije,major,scrap,final,56,True
2025-11-28,L5,Nike,Vaporfly Engineered Mesh,INS_06,ljepilo vidljivo,minor,pass,inline,34,True
2026-02-17,L1,Nike,ZoomX Carbon Plate Insert,INS_04,đon delaminacija,major,scrap,final,41,True
2025-06-03,L8,Crocs,LiteRide Insole Unit,INS_08,ljepilo vidljivo,minor,pass,customer_return,40,False
2025-07-01,L8,Crocs,Bayaband Slide Upper,INS_05,boja odstupa,major,scrap,inline,59,True
2025-08-11,L1,Nike,Dunk Low Textile Upper,INS_02,šav neravnomjeran,major,rework,final,54,False
2025-09-05,L5,Crocs,Classic Clog Strap Assembly,INS_05,šav neravnomjeran,minor,rework,inline,45,True
2025-09-26,L4,Crocs,Bayaband Slide Upper,INS_10,šav neravnomjeran,minor,pass,final,55,False
2025-06-05,L3,Nike,ZoomX Carbon Plate Insert,INS_07,dimenzija van tolerancije,critical,scrap,inline,60,False
2025-05-15,L2,Nike,Air Max Flyknit Upper,INS_01,boja odstupa,major,scrap,inline,35,True
2026-01-20,L3,Nike,Vaporfly Engineered Mesh,INS_11,šav neravnomjeran,minor,pass,customer_return,51,False
2025-09-09,L8,Nike,Vaporfly Engineered Mesh,INS_09,ljepilo vidljivo,major,pass,final,61,True
2025-04-23,L8,Nike,Air Max Flyknit Upper,INS_13,boja odstupa,major,scrap,inline,63,True
2026-01-30,L5,Crocs,Bayaband Slide Upper,INS_06,šav neravnomjeran,minor,rework,customer_return,31,True
2025-04-15,L3,Nike,Vaporfly Engineered Mesh,INS_11,šav neravnomjeran,major,scrap,inline,53,True
2025-05-27,L2,Nike,Pegasus 3D Knit Collar,INS_03,šav neravnomjeran,minor,pass,final,47,True
2025-07-03,L8,Nike,Air Max Flyknit Upper,INS_14,ljepilo vidljivo,minor,pass,inline,41,False
2026-01-23,L6,Decathlon,Kalenji Trail Sole Unit,INS_14,đon delaminacija,critical,scrap,inline,41,True
2025-09-12,L3,Crocs,Bayaband Slide Upper,INS_06,šav neravnomjeran,major,rework,final,45,False
2025-10-10,L8,Nike,Air Max Flyknit Upper,INS_11,3D knit greška,major,rework,final,44,False
2025-11-06,L2,Nike,Air Max Flyknit Upper,INS_15,3D knit greška,critical,scrap,incoming,37,False
2025-09-09,L1,Crocs,Bayaband Slide Upper,INS_01,dimenzija van tolerancije,major,rework,inline,75,True
2025-12-02,L2,Nike,ZoomX Carbon Plate Insert,INS_12,ljepilo vidljivo,major,pass,inline,44,True
2025-05-07,L1,Nike,Pegasus 3D Knit Collar,INS_01,đon delaminacija,critical,scrap,final,28,True
2025-10-24,L4,Crocs,LiteRide Insole Unit,INS_09,boja odstupa,major,rework,final,35,False
2025-03-28,L2,Nike,ZoomX Carbon Plate Insert,INS_15,materijal oštećen,major,rework,final,44,True
2025-04-07,L2,Nike,ZoomX Carbon Plate Insert,INS_15,boja odstupa,minor,rework,final,50,True
2025-10-31,L1,Nike,Pegasus 3D Knit Collar,INS_06,ljepilo vidljivo,major,scrap,inline,53,False
2025-06-20,L2,Nike,Vaporfly Engineered Mesh,INS_06,šav neravnomjeran,major,scrap,inline,67,True
2025-04-10,L5,Nike,Pegasus 3D Knit Collar,INS_12,materijal oštećen,minor,pass,final,42,True
2025-11-25,L1,Nike,ZoomX Carbon Plate Insert,INS_13,ljepilo vidljivo,minor,pass,final,14,True
2025-11-14,L5,Crocs,LiteRide Insole Unit,INS_15,dimenzija van tolerancije,major,rework,final,44,True
2025-10-15,L1,Nike,Dunk Low Textile Upper,INS_14,ljepilo vidljivo,minor,pass,customer_return,55,True
2025-09-19,L7,Crocs,Classic Clog Strap Assembly,INS_10,boja odstupa,major,rework,final,49,True
2025-03-13,L2,Nike,Vaporfly Engineered Mesh,INS_04,šav neravnomjeran,minor,pass,incoming,44,True
2025-08-27,L1,Nike,ZoomX Carbon Plate Insert,INS_05,ljepilo vidljivo,minor,pass,inline,56,False
2025-06-03,L6,Nike,Pegasus 3D Knit Collar,INS_03,3D knit greška,major,scrap,final,45,False
2025-07-22,L8,Nike,ZoomX Carbon Plate Insert,INS_05,boja odstupa,major,pass,inline,35,True
2025-09-02,L2,Nike,Air Max Flyknit Upper,INS_14,šav neravnomjeran,major,rework,final,68,True
2025-11-07,L6,Crocs,Bayaband Slide Upper,INS_02,ljepilo vidljivo,minor,pass,final,37,True
2025-10-02,L8,Nike,Air Max Flyknit Upper,INS_06,boja odstupa,minor,pass,final,50,True
2025-08-08,L7,Decathlon,Kalenji Trail Sole Unit,INS_06,materijal oštećen,major,scrap,inline,52,False
2025-09-26,L3,Nike,ZoomX Carbon Plate Insert,INS_05,boja odstupa,major,scrap,final,64,True
2025-07-30,L7,Decathlon,Kalenji Trail Sole Unit,INS_15,logo pozicija,major,rework,final,48,True
2025-05-26,L6,Decathlon,Quechua Hiking Upper,INS_01,materijal oštećen,major,rework,inline,31,False
2026-01-08,L2,Nike,Dunk Low Textile Upper,INS_02,ljepilo vidljivo,minor,pass,customer_return,38,False
2025-08-01,L7,Decathlon,Kiprun Carbon Plate,INS_05,šav neravnomjeran,minor,pass,final,35,False
2026-01-07,L6,Decathlon,Kalenji Trail Sole Unit,INS_04,šav neravnomjeran,major,rework,inline,58,False
2025-03-05,L8,Crocs,LiteRide Insole Unit,INS_13,šav neravnomjeran,minor,pass,final,56,True
2025-09-12,L7,Decathlon,Quechua Hiking Upper,INS_06,logo pozicija,minor,pass,customer_return,40,False
2026-01-09,L5,Crocs,LiteRide Insole Unit,INS_12,boja odstupa,major,scrap,final,55,True
2026-02-19,L1,Nike,ZoomX Carbon Plate Insert,INS_12,boja odstupa,major,scrap,inline,70,False
2025-04-30,L4,Crocs,LiteRide Insole Unit,INS_01,đon delaminacija,major,pass,final,58,False
2025-04-30,L8,Nike,Dunk Low Textile Upper,INS_02,šav neravnomjeran,major,rework,inline,24,True
2025-05-27,L8,Nike,Vaporfly Engineered Mesh,INS_08,ljepilo vidljivo,major,pass,inline,54,True
2025-12-03,L6,Decathlon,Quechua Hiking Upper,INS_02,boja odstupa,minor,pass,inline,57,True
2025-03-10,L2,Nike,Vaporfly Engineered Mesh,INS_10,đon delaminacija,major,rework,final,45,False
2025-12-19,L3,Nike,Air Max Flyknit Upper,INS_13,ljepilo vidljivo,minor,pass,final,28,False
2025-11-13,L5,Nike,ZoomX Carbon Plate Insert,INS_07,3D knit greška,critical,scrap,inline,51,True
2025-03-24,L1,Nike,Vaporfly Engineered Mesh,INS_04,šav neravnomjeran,major,rework,final,40,False
2025-05-23,L7,Decathlon,Kalenji Trail Sole Unit,INS_02,materijal oštećen,major,rework,final,56,True
2025-10-30,L1,Nike,ZoomX Carbon Plate Insert,INS_15,šav neravnomjeran,minor,pass,final,46,True
2025-09-04,L3,Nike,ZoomX Carbon Plate Insert,INS_09,materijal oštećen,major,pass,inline,70,True
2026-02-13,L2,Nike,Air Max Flyknit Upper,INS_01,dimenzija van tolerancije,critical,scrap,final,48,True
2025-10-01,L6,Nike,Vaporfly Engineered Mesh,INS_02,materijal oštećen,major,rework,inline,41,True
2025-11-04,L1,Nike,Pegasus 3D Knit Collar,INS_03,materijal oštećen,minor,rework,inline,37,True
2026-02-20,L3,Nike,ZoomX Carbon Plate Insert,INS_08,boja odstupa,minor,pass,inline,46,False
2025-06-04,L6,Decathlon,Kiprun Carbon Plate,INS_10,šav neravnomjeran,minor,rework,incoming,46,True
2025-09-17,L3,Crocs,Classic Clog Strap Assembly,INS_10,šav neravnomjeran,minor,pass,inline,43,True
2025-03-04,L2,Nike,Pegasus 3D Knit Collar,INS_01,materijal oštećen,major,rework,inline,32,True
2025-03-20,L3,Nike,Air Max Flyknit Upper,INS_12,3D knit greška,minor,rework,final,35,False
2025-04-02,L1,Nike,Dunk Low Textile Upper,INS_13,đon delaminacija,minor,pass,incoming,37,True
2025-08-21,L4,Nike,Air Max Flyknit Upper,INS_03,boja odstupa,minor,pass,inline,41,True
2025-05-14,L3,Nike,Dunk Low Textile Upper,INS_08,materijal oštećen,major,rework,final,52,False
2025-06-09,L5,Crocs,Classic Clog Strap Assembly,INS_03,materijal oštećen,major,scrap,final,29,False
2025-03-20,L6,Decathlon,Quechua Hiking Upper,INS_09,ljepilo vidljivo,major,scrap,incoming,34,False
2026-02-12,L7,Decathlon,Kalenji Trail Sole Unit,INS_11,materijal oštećen,major,scrap,inline,55,True
2025-10-13,L4,Decathlon,Quechua Hiking Upper,INS_04,ljepilo vidljivo,minor,pass,inline,54,True
2025-03-06,L8,Nike,Vaporfly Engineered Mesh,INS_13,šav neravnomjeran,major,scrap,inline,39,False
2025-05-27,L8,Nike,Vaporfly Engineered Mesh,INS_12,3D knit greška,major,rework,final,37,True
2025-12-16,L4,Crocs,Bayaband Slide Upper,INS_07,šav neravnomjeran,major,rework,final,26,False
2025-03-27,L1,Nike,ZoomX Carbon Plate Insert,INS_08,3D knit greška,major,pass,customer_return,48,True
2025-04-22,L6,Decathlon,Kalenji Trail Sole Unit,INS_04,ljepilo vidljivo,major,rework,incoming,44,True
2025-12-18,L3,Nike,ZoomX Carbon Plate Insert,INS_02,ljepilo vidljivo,minor,rework,inline,59,False
2025-07-18,L3,Nike,Dunk Low Textile Upper,INS_10,dimenzija van tolerancije,major,rework,final,55,False
2026-02-02,L1,Nike,ZoomX Carbon Plate Insert,INS_05,đon delaminacija,major,rework,final,39,True
2026-02-20,L5,Crocs,LiteRide Insole Unit,INS_13,ljepilo vidljivo,major,rework,final,26,False
2025-08-22,L8,Nike,Dunk Low Textile Upper,INS_01,3D knit greška,major,scrap,final,36,False
2025-11-11,L2,Nike,Air Max Flyknit Upper,INS_09,đon delaminacija,critical,scrap,final,43,True
2025-09-05,L4,Crocs,Classic Clog Strap Assembly,INS_12,3D knit greška,major,rework,final,37,True
2025-08-07,L2,Nike,Vaporfly Engineered Mesh,INS_09,boja odstupa,minor,pass,final,37,True
2026-02-04,L6,Decathlon,Kiprun Carbon Plate,INS_04,đon delaminacija,major,scrap,final,47,False
2025-10-29,L7,Nike,Dunk Low Textile Upper,INS_09,boja odstupa,critical,scrap,inline,28,False
2025-11-07,L2,Nike,Air Max Flyknit Upper,INS_07,šav neravnomjeran,major,rework,incoming,50,True
2025-05-02,L1,Nike,Vaporfly Engineered Mesh,INS_09,dimenzija van tolerancije,minor,pass,inline,39,False
2025-05-23,L3,Nike,Air Max Flyknit Upper,INS_04,3D knit greška,major,scrap,inline,31,False
2026-01-20,L1,Nike,Dunk Low Textile Upper,INS_03,3D knit greška,major,rework,final,40,True
2025-10-13,L8,Crocs,Classic Clog Strap Assembly,INS_05,đon delaminacija,critical,scrap,inline,45,False
2025-08-19,L1,Nike,Air Max Flyknit Upper,INS_01,šav neravnomjeran,major,scrap,final,31,True
2025-12-25,L2,Nike,ZoomX Carbon Plate Insert,INS_09,logo pozicija,minor,pass,final,35,False
2025-09-02,L2,Nike,Air Max Flyknit Upper,INS_09,ljepilo vidljivo,minor,pass,final,33,True
2025-05-16,L2,Nike,Pegasus 3D Knit Collar,INS_08,materijal oštećen,major,rework,final,32,True
2025-05-28,L4,Crocs,Classic Clog Strap Assembly,INS_15,3D knit greška,major,scrap,incoming,46,False
2025-03-20,L1,Nike,Air Max Flyknit Upper,INS_08,šav neravnomjeran,minor,pass,final,35,False
2025-05-12,L2,Nike,Vaporfly Engineered Mesh,INS_13,logo pozicija,minor,pass,incoming,42,False
2025-09-25,L7,Nike,ZoomX Carbon Plate Insert,INS_15,ljepilo vidljivo,minor,rework,inline,50,True
2025-07-01,L8,Decathlon,Quechua Hiking Upper,INS_14,materijal oštećen,major,rework,inline,56,True
2025-04-10,L3,Nike,Vaporfly Engineered Mesh,INS_07,dimenzija van tolerancije,critical,scrap,final,74,True
2025-09-17,L7,Decathlon,Kalenji Trail Sole Unit,INS_06,đon delaminacija,critical,rework,inline,71,False
2025-04-18,L5,Crocs,LiteRide Insole Unit,INS_09,logo pozicija,critical,scrap,incoming,38,True
2025-06-11,L3,Nike,ZoomX Carbon Plate Insert,INS_07,3D knit greška,minor,pass,inline,52,False
2025-07-18,L2,Nike,Pegasus 3D Knit Collar,INS_06,đon delaminacija,major,rework,final,50,False
2025-09-08,L8,Nike,Dunk Low Textile Upper,INS_04,boja odstupa,minor,pass,inline,47,False
2025-10-20,L2,Nike,Vaporfly Engineered Mesh,INS_14,materijal oštećen,minor,pass,final,41,False
2025-09-12,L1,Nike,Air Max Flyknit Upper,INS_04,logo pozicija,minor,pass,inline,50,True
